都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
山形県,"山形市,",砂防計画,"基準点測量,水準測量","３級,,３級","3point,1point","山形県 
助言　　　H27.8.27  B0119","株式会社三和技術コン
サルタント","H27.9.1 
H28.3.11"
山形県,"新庄市,金山町,",道路計画,"基準点測量,水準測量","２級,,３級","11point,15.6km","東北地方整備局山形河川国道
事務所 
助言　　　H27.8.27  B0120",新和設計株式会社,"H27.8.24 
H28.2.15"
山形県,"東根市,",河川計画,航空レーザ測量,1000,0.81KM2,"山形県村山総合支庁建設部 
助言　　　H27.9.15  B0141",朝日航洋株式会社,"H27.8.24 
H28.1.29"
山形県,"鶴岡市,",基準点管理,基準点測量,３級,1point,"山形県鶴岡市 
助言　　　H27.9.16  B0144","株式会社石川測量事務
所","H27.9.28 
H27.10.30"
山形県,"東根市,",道路計画,基準点測量,３級,2point,"山形県村山総合支庁 
助言　　　H27.9.24  B0149","株式会社中央測量設計
事務所","H27.9.11 
H28.2.26"
山形県,"酒田市,",道路計画,"基準点測量,基準点測量,基準点測量,基準点測量","１級,,２級,,３級,,４級","4point,4point,5point,51point","山形県庄内総合支庁長 
助言　　　H27.9.28  B0150",有限会社アルファ設計,"H27.8.25 
H28.3.25"
山形県,"大蔵村,",砂防計画,基準点測量,２級,2point,"東北地方整備局新庄河川事務
所 
助言　　　H27.9.30  B0155",株式会社吉田測量設計,"H27.9.30 
H27.10.30"
山形県,"遊佐町,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","18,,1000,,1000","173.4KM2,173.4KM2,122.4KM2","山形県遊佐町 
助言　　　H27.10.5  B0161","株式会社ナカノアイシス
テム","H27.10.1 
H28.3.22"
山形県,"小国町,",砂防計画,基準点測量,２級,2point,"北陸地方整備局飯豊山系砂防
事務所 
助言　　　H27.10.5  B0162",北斗測量調査株式会社,"H27.10.13 
H27.12.18"
山形県,"米沢市,",地盤変動調査,水準測量,２級,36km,"山形県米沢市 
助言　　　H27.10.5  B0163",株式会社春日測量設計,"H27.10.13 
H27.12.31"
山形県,"小国町,",砂防計画,"基準点測量,復旧測量(基準点)","２級,,座標補正１級","2point,2point","北陸地方整備局飯豊山系砂防
事務所 
助言　　　H27.10.7  B0165","有限会社石山測量設計
事務所","H27.9.24 
H27.12.28"
山形県,"山形市,",地盤変動調査,水準測量,２級,24.8km,"山形県山形市 
助言　　　H27.10.7  B0166","株式会社田村測量設計
事務所","H27.11.1 
H28.3.31"
山形県,"白鷹町,",道路管理,MMS計測,500,12km,"山形県白鷹町 
助言　　　H27.10.9  B0170",株式会社パスコ,"H27.10.9 
H28.2.29"
山形県,"庄内町,",砂防計画,航空レーザ測量,1000,50.93KM2,"東北地方整備局新庄河川事務
所 
助言　　　H27.10.16  B0177",国際航業株式会社,"H27.10.3 
H28.3.11"
山形県,"河北町,",都市計画,"数値撮影(デジタル),同時調整,数値図化,写真地図作成(デジタルオルソ),数値図化","6,,500,,2500,,500,,10000","66.94KM2,66.94KM2,35.11KM2,52.45KM2,17.34KM2","山形県河北町 
助言　　　H27.10.30  B0194",朝日航洋株式会社,"H27.10.15 
H28.5.31"
山形県,"東根市,",その他,基準点測量,３級,4point,"山形県東根市 
助言　　　H27.11.4  B0203","株式会社中央測量設計
事務所","H27.10.16 
H28.2.26   "
山形県,"川西町,",その他,基準点測量,２級,7point,"山形県企業局 
助言　　　H27.11.5  B0206",新和設計株式会社,"H27.7.7 
H27.11.30"
山形県,"山形市,",その他,基準点測量,４級,173point,"法務省山形地方法務局 
助言　　　H27.11.6  B0210","株式会社山形開発測量
設計事務所","H27.11.1 
H27.12.28"
山形県,"戸沢村,鮭川村,大蔵村,舟形町,大石田町,尾花沢市,村山市,新庄市,",環境調査,数値撮影(デジタル),20,160.08KM2,"東北地方整備局新庄河川事務
所 
助言　　　H27.11.18  B0222","応用地質株式会社 
朝日航洋株式会社","H27.11.1 
H27.12.16"
山形県,"西川町,",基準点管理,復旧測量(基準点),再設２級,1point,"山形県西川町 
助言　　　H27.11.16  B0223",株式会社協同測量社,"H27.10.26 
H28.2.19"
山形県,"南陽市,",道路管理,"基準点測量,基準点測量","２級,,４級","7point,113point","東北地方整備局山形河川国道
事務所 
助言　　　H27.11.18  B0225",新和設計株式会社,"H27.11.12 
H28.2.15"
山形県,"東根市,",道路計画,基準点測量,２級,1point,"山形県 
助言　　　H27.11.20  B0229",株式会社克技術設計,"H27.11.6 
H27.12.28"
山形県,"朝日町,",道路計画,基準点測量,２級,2point,"山形県朝日町 
助言　　　H27.12.2  B0234","株式会社横山測量設計
事務所","H27.9.24 
H28.1.29"
山形県,"村山市,長井市,",河川管理,水準測量,２級,47km,"東北地方整備局山形河川国道
事務所 
助言　　　H28.3.10  B0318","株式会社三和技術コン
サルタント","H28.3.1 
H28.3.31"
福島県,"郡山市,",土地区画整理,基準点測量,２級,8point,"郡山市富田東土地区画整理組
合 
助言　　　H27.4.3  B0001","財団法人福島県区画整
理協会","H27.3.30 
H27.5.29"
福島県,"浅川町,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","16,,1000","37.43KM2,37.43KM2","福島県浅川町 
助言　　　H27.5.1  B0008",株式会社パスコ,"H27.4.10 
H28.2.10"
福島県,"南相馬市,広野町,",その他,"数値図化(同時調整含む),水準測量,同時調整","1000,,３級,,1000","2.72KM2,25.8km,54.26KM2","福島県相双農林事務所 
助言　　　H27.5.19  B0012",アジア航測株式会社,"H27.5.15 
H27.10.15"
福島県,"南相馬市,",土地改良,基準点測量,２級,10point,"福島県相双農林事務所 
助言　　　H27.5.19  B0014",有限会社中西測量設計,"H27.5.15 
H27.6.30"
福島県,"川俣町,",その他,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","14,,1000,,1000","127.7KM2,127.7KM2,127.7KM2","福島県川俣町 
助言　　　H27.5.22  B0017",アジア航測株式会社,"H27.5.1 
H28.3.31"
福島県,"金山町,",道路計画,"基準点測量,基準点測量","２級,,４級","6point,108point","福島県宮下土木事務所 
助言　　　H27.5.29  B0025",若松測量設計株式会社,"H27.4.1 
H27.7.31"
福島県,"金山町,",道路計画,"基準点測量,基準点測量","２級,,４級","5point,64point","福島県宮下土木事務所 
助言　　　H27.5.29  B0026","有限会社　会津技術コン
サルタント","H27.4.1 
H27.7.31"
福島県,"柳津町,",道路計画,"基準点測量,基準点測量","２級,,４級","6point,102point","福島県宮下土木事務所 
助言　　　H27.5.29  B0027",柳津測量設計株式会社,"H27.4.1 
H27.7.31"
福島県,"南相馬市,",土地改良,基準点測量,２級,6point,"福島県相双農林事務所 
助言　　　H27.6.2  B0030",株式会社原測,"H27.6.1 
H27.7.24"
福島県,"田村市,",その他,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","16,,1000,,1000","458.33KM2,458.33KM2,458.33KM2","福島県田村市 
助言　　　H27.6.2  B0031",株式会社パスコ,"H27.5.1 
H28.1.29"
福島県,"いわき市,",その他,"基準点測量,基準点測量,現地測量(数値地形図作成),路線測量","２級,,４級,,1000,,","4point,33point,0.12KM2,0.9km","福島県企業局 
助言　　　H27.6.2  B0032","株式会社東コンサルタン
ト","H27.5.27 
H28.3.18"
福島県,"いわき市,",その他,"基準点測量,基準点測量,水準測量,現地測量(数値地形図作成)","３級,,４級,,３級,,500","3point,14point,4km,0.0034KM2","福島県 
助言　　　H27.6.10  B0037","公益財団法人福島県区
画整理協会","H27.6.10 
H27.12.28"
福島県,"南相馬市,浪江町,",総合計画,数値図化,1000,12.4KM2,"福島県相双建設事務所 
助言　　　H27.6.23  B0041",アジア航測株式会社,"H27.6.12 
H28.2.22"
福島県,"会津若松市,",土地改良,"基準点測量,基準点測量","１級,,３級","2point,11point","福島県会津農林事務所 
助言　　　H27.6.23  B0044","福島県土地改良事業団
体連合会","H27.6.29 
H27.12.25"
福島県,"福島市,",都市計画,数値図化,2500,54.7KM2,"福島県県北建設事務所 
助言　　　H27.7.2  B0051","東日本総合計画株式会
社","H27.6.5 
H28.2.22"
福島県,"本宮市,",都市計画,数値図化,2500,37.4KM2,"福島県県北建設事務所 
助言　　　H27.7.3  B0053",朝日航洋株式会社,"H27.6.3 
H27.12.25"
福島県,"鮫川村,中島村,",道路計画,"数値撮影(デジタル),航空レーザ測量,同時調整,数値図化","14,,1000,,1000,,1000","3KM2,2.9KM2,3KM2,3.1KM2","福島県県南建設事務所 
助言　　　H27.8.3  B0082",アジア航測株式会社,"H27.7.27 
H28.1.12"
福島県,"大熊町,",その他,"基準点測量,基準点測量,水準測量","２級,,４級,,３級","6point,60point,1point","都市再生機構宮城･福島震災
復興支援本部 
助言　　　H27.8.25  B0111",株式会社マドック,"H27.7.30 
H28.7.29"
福島県,"福島市,",道路計画,基準点測量,２級,1point,"東北地方整備局福島河川国道
事務所 
助言　　　H27.8.25  B0116","八千代エンジニヤリング
株式会社","H27.6.27 
H28.2.29"
福島県,"白河市,",土地改良,"復旧測量(基準点),基準点測量","座標補正２級,,３級","7point,12point","福島県県南農林事務所 
助言　　　H27.9.2  B0126","福島県土地改良事業団
体連合会","H27.8.31 
H28.3.25"
福島県,"いわき市,",道路計画,"基準点測量,水準測量","２級,,３級","4point,8.32km","東北地方整備局磐城国道事務
所 
助言　　　H27.9.4  B0128","陸奥テックコンサルタント
株式会社","H27.10.1 
H28.1.22"
福島県,"須賀川市,",土地改良,"数値図化,水準測量","1000,,３級","1.12KM2,8point","福島県土地改良事業団体連合
会 
助言　　　H27.10.1  B0157",国際航業株式会社,"H27.9.17 
H28.1.31"
福島県,"南相馬市,",道路計画,基準点測量,２級,2point,"福島県南相馬市 
助言　　　H27.10.13  B0169","株式会社東コンサルタン
ト","H27.10.13 
H28.1.29"
福島県,"白河市,",都市計画,数値図化,2500,36.28KM2,"福島県県南建設事務所 
助言　　　H27.10.9  B0171",株式会社パスコ,"H27.9.4 
H28.3.18"
福島県,"会津美里町,昭和村,金山町,三島町,柳津町,会津坂下町,只見町,会津若松市,",砂防計画,数値図化,2500,6.2KM2,"福島県会津若松建設事務所 
助言　　　H27.10.14  B0174",三和航測株式会社,"H27.7.14 
H27.11.17"
福島県,"川俣町,二本松市,",砂防計画,数値図化,2500,13.42KM2,"福島県県北建設事務所 
助言　　　H27.10.15  B0176",アジア航測株式会社,"H27.7.23 
H28.3.28"
福島県,"会津若松市,",土地区画整理,"復旧測量(基準点),復旧測量(基準点),基準点測量","座標補正２級,,座標補正３級,,３級","9point,46point,10point","福島県会津若松市 
助言　　　H27.10.19  B0181","㈱ハート・ジム・プランニ
ング","H27.9.28 
H27.12.11"
福島県,"南相馬市,",土地改良,数値図化,1000,2.8KM2,"福島県相双農林事務所 
助言　　　H27.10.21  B0185",朝日航洋株式会社,"H27.10.19 
H28.1.27"
福島県,"石川町,",土地改良,"数値撮影(デジタル),同時調整,水準測量,数値図化","16,,1000,,３級,,1000","12KM2,12KM2,7point,1.3KM2","福島県土地改良事業団体連合
会 
助言　　　H27.11.24  B0200",朝日航洋株式会社,"H27.10.1 
H27.12.25"
福島県,"福島市,",道路計画,数値図化,1000,0.609KM2,"福島県県北建設事務所 
助言　　　H27.11.5  B0208",三和航測株式会社,"H27.8.26 
H27.12.18"
福島県,"郡山市,",道路管理,既成図数値化,500,6.22KM2,"福島県郡山市 
助言　　　H27.11.5  B0209","国際航業株式会社 
有限会社県南測量設計
センター 
株式会社郡山測量設計
社 
株式会社日本測地コン
サルタント 
株式会社新和調査設計 
有限会社大誠興測 
日本技術設計コンサルタ
ント株式会社","H27.7.22 
H28.3.17"
福島県,"二本松市,",道路計画,数値図化,1000,0.27KM2,"福島県県北建設事務所 
助言　　　H27.11.9  B0211",三和航測株式会社,"H27.11.5 
H27.11.25"
福島県,"いわき市,",その他,"基準点測量,基準点測量","２級,,３級","4point,13point","法務省福島地方法務局 
助言　　　H27.11.12  B0218",松田測量設計株式会社,"H27.11.6 
H28.2.28"
福島県,"福島市,",その他,"数値撮影(デジタル),数値図化","20,,2500","63.56KM2,23.4KM2","福島県福島市 
助言　　　H27.11.16  B0219","東日本総合計画株式会
社","H27.10.13 
H28.7.29"
福島県,"浪江町,",都市計画,"数値撮影(デジタル),同時調整,数値図化,写真地図作成(デジタルオルソ)","8,,500,,2500,,500","98.6KM2,98.6KM2,56.2KM2,56.2KM2","福島県浪江町 
助言　　　H27.11.17  B0221",株式会社パスコ,"H27.10.13 
H28.3.25"
福島県,"南相馬市,",河川計画,基準点測量,２級,1point,"福島県相双建設事務所 
助言　　　H27.11.16  B0224","株式会社東コンサルタン
ト","H27.11.16 
H28.1.22"
福島県,"いわき市,",土地改良,復旧測量(基準点),標高補正２級,3point,"福島県いわき農林事務所 
助言　　　H27.11.18  B0226","福島県土地改良事業団
体連合会","H27.12.1 
H28.3.31"
福島県,"いわき市,",道路計画,"基準点測量,基準点測量","２級,,３級","3point,4point","福島県いわき建設事務所 
助言　　　H27.12.1  B0233","日栄地質測量設計株式
会社","H27.11.27 
H28.2.15"
福島県,"南相馬市,",土地改良,"同時調整,数値図化,修正測量,水準測量,水準測量","1000,,1000,,1000,,３級,,簡級","14.25KM2,0.75KM2,1.76KM2,9point,7.26km","福島県相双農林事務所 
助言　　　H27.12.9  B0236",アジア航測株式会社,"H27.12.7 
H28.3.31"
福島県,"白河市,",道路管理,基準点測量,２級,1point,"福島県白河市 
助言　　　H27.12.10  B0248",株式会社建協測量設計,"H27.12.10 
H28.1.20"
福島県,"広野町,",その他,"同時調整,数値図化,水準測量","1000,,1000,,簡級","1.7KM2,0.4KM2,3.8km","東北地方整備局磐城国道事務
所 
助言　　　H27.12.10  B0249","パシフィックコンサルタン
ツ株式会社","H27.10.1 
H28.1.29"
福島県,"いわき市,",土地区画整理,"基準点測量,基準点測量,現地測量(数値地形図作成)","３級,,４級,,500","12point,151point,0.28KM2","福島県いわき市 
助言　　　H27.12.11  B0250","玉野総合コンサルタント
株式会社","H27.12.7 
H28.3.25"
福島県,"郡山市,",その他,基準点測量,３級,6point,"法務省福島地方法務局 
助言　　　H28.1.4  B0256",有限会社中部測量,"H28.1.4 
H28.2.29"
福島県,"白河市,",その他,"基準点測量,水準測量","２級,,３級","3point,9.6km","福島県 
助言　　　H28.1.15  B0265","公益財団法人福島県区
画整理協会","H28.1.18 
H28.3.10"
福島県,"三春町,",総合計画,MMS計測,500,417km,"福島県三春町 
助言　　　H28.1.26  B0271",株式会社パスコ,"H27.12.4 
H28.3.18"
